year,age,age_start,age_width,sex,cod,px
1934,65-69,65,5,female,Neoplasms,0.12008
1934,65-69,65,5,female,Other,0.84773
1934,70-74,70,5,female,External,0.02027
1934,70-74,70,5,female,Neoplasms,0.07589
1934,70-74,70,5,female,Other,0.90384
1934,75-79,75,5,female,External,0.01908
1934,75-79,75,5,female,Neoplasms,0.07588
1934,75-79,75,5,female,Other,0.90504
1934,80-84,80,5,female,External,0.01280
1934,80-84,80,5,female,Neoplasms,0.02890
1934,80-84,80,5,female,Other,0.95829
1934,85-89,85,5,female,External,0.01262
1934,85-89,85,5,female,Neoplasms,0.02900
1934,85-89,85,5,female,Other,0.95838
1934,90-94,90,5,female,External,0.01209
1934,90-94,90,5,female,Neoplasms,0.02899
1934,90-94,90,5,female,Other,0.95891
1934,95-99,95,5,female,External,0.01124
1934,95-99,95,5,female,Neoplasms,0.02860
1934,95-99,95,5,female,Other,0.96016
1934,100+,100,5,female,External,0.01562
1934,100+,100,5,female,Neoplasms,0.03125
1934,100+,100,5,female,Other,0.95312
1935,<1,0,1,female,External,0.00738
1935,<1,0,1,female,Neoplasms,0.00005
1935,<1,0,1,female,Other,0.99257
1935,1-4,1,4,female,External,0.06441
1935,1-4,1,4,female,Neoplasms,0.00341
1935,1-4,1,4,female,Other,0.93218
1935,5-9,5,5,female,External,0.09387
1935,5-9,5,5,female,Neoplasms,0.00922
1935,5-9,5,5,female,Other,0.89690
1935,10-14,10,5,female,External,0.06842
1935,10-14,10,5,female,Neoplasms,0.01258
1935,10-14,10,5,female,Other,0.91899
1935,15-19,15,5,female,External,0.06618
1935,15-19,15,5,female,Neoplasms,0.01036
1935,15-19,15,5,female,Other,0.92346
1935,20-24,20,5,female,External,0.06965
1935,20-24,20,5,female,Neoplasms,0.00835
1935,20-24,20,5,female,Other,0.92200
1935,25-29,25,5,female,External,0.07236
1935,25-29,25,5,female,Neoplasms,0.01568
1935,25-29,25,5,female,Other,0.91196
1935,30-34,30,5,female,External,0.07439
1935,30-34,30,5,female,Neoplasms,0.03913
1935,30-34,30,5,female,Other,0.88648
1935,35-39,35,5,female,External,0.07267
1935,35-39,35,5,female,Neoplasms,0.06692
1935,35-39,35,5,female,Other,0.86041
1935,40-44,40,5,female,External,0.07879
1935,40-44,40,5,female,Neoplasms,0.10375
1935,40-44,40,5,female,Other,0.81746
1935,45-49,45,5,female,External,0.07172
1935,45-49,45,5,female,Neoplasms,0.13988
1935,45-49,45,5,female,Other,0.78840
1935,50-54,50,5,female,External,0.05603
1935,50-54,50,5,female,Neoplasms,0.14946
1935,50-54,50,5,female,Other,0.79452
1935,55-59,55,5,female,External,0.04771
1935,55-59,55,5,female,Neoplasms,0.15323
1935,55-59,55,5,female,Other,0.79906
1935,60-64,60,5,female,External,0.04304
1935,60-64,60,5,female,Neoplasms,0.13369
1935,60-64,60,5,female,Other,0.82326
1935,65-69,65,5,female,External,0.03263
1935,65-69,65,5,female,Neoplasms,0.11240
1935,65-69,65,5,female,Other,0.85496
1935,70-74,70,5,female,External,0.02075
1935,70-74,70,5,female,Neoplasms,0.07150
1935,70-74,70,5,female,Other,0.90775
1935,75-79,75,5,female,External,0.01990
1935,75-79,75,5,female,Neoplasms,0.07190
1935,75-79,75,5,female,Other,0.90820
1935,80-84,80,5,female,External,0.01245
1935,80-84,80,5,female,Neoplasms,0.02681
1935,80-84,80,5,female,Other,0.96074
1935,85-89,85,5,female,External,0.01224
1935,85-89,85,5,female,Neoplasms,0.02696
1935,85-89,85,5,female,Other,0.96080
1935,90-94,90,5,female,External,0.01178
1935,90-94,90,5,female,Neoplasms,0.02687
1935,90-94,90,5,female,Other,0.96135
1935,95-99,95,5,female,External,0.01144
1935,95-99,95,5,female,Neoplasms,0.02641
1935,95-99,95,5,female,Other,0.96215
1935,100+,100,5,female,External,0.01176
1935,100+,100,5,female,Neoplasms,0.02353
1935,100+,100,5,female,Other,0.96471
1936,<1,0,1,female,External,0.00723
1936,<1,0,1,female,Neoplasms,0.00036
1936,<1,0,1,female,Other,0.99241
1936,1-4,1,4,female,External,0.05818
1936,1-4,1,4,female,Neoplasms,0.00489
1936,1-4,1,4,female,Other,0.93694
1936,5-9,5,5,female,External,0.09801
1936,5-9,5,5,female,Neoplasms,0.01186
1936,5-9,5,5,female,Other,0.89013
1936,10-14,10,5,female,External,0.05858
1936,10-14,10,5,female,Neoplasms,0.01643
1936,10-14,10,5,female,Other,0.92499
1936,15-19,15,5,female,External,0.06892
1936,15-19,15,5,female,Neoplasms,0.01292
1936,15-19,15,5,female,Other,0.91815
1936,20-24,20,5,female,External,0.07329
1936,20-24,20,5,female,Neoplasms,0.00972
1936,20-24,20,5,female,Other,0.91699
1936,25-29,25,5,female,External,0.07455
1936,25-29,25,5,female,Neoplasms,0.01752
1936,25-29,25,5,female,Other,0.90793
1936,30-34,30,5,female,External,0.08012
1936,30-34,30,5,female,Neoplasms,0.04058
1936,30-34,30,5,female,Other,0.87930
1936,35-39,35,5,female,External,0.06777
1936,35-39,35,5,female,Neoplasms,0.06871
1936,35-39,35,5,female,Other,0.86351
1936,40-44,40,5,female,External,0.07957
1936,40-44,40,5,female,Neoplasms,0.11311
1936,40-44,40,5,female,Other,0.80732
1936,45-49,45,5,female,External,0.07914
1936,45-49,45,5,female,Neoplasms,0.14397
1936,45-49,45,5,female,Other,0.77689
1936,50-54,50,5,female,External,0.05946
1936,50-54,50,5,female,Neoplasms,0.15887
1936,50-54,50,5,female,Other,0.78167
1936,55-59,55,5,female,External,0.05008
1936,55-59,55,5,female,Neoplasms,0.15090
1936,55-59,55,5,female,Other,0.79902
1936,60-64,60,5,female,External,0.04325
1936,60-64,60,5,female,Neoplasms,0.14389
1936,60-64,60,5,female,Other,0.81286
1936,65-69,65,5,female,External,0.03409
1936,65-69,65,5,female,Neoplasms,0.11759
1936,65-69,65,5,female,Other,0.84832
1936,70-74,70,5,female,External,0.01979
1936,70-74,70,5,female,Neoplasms,0.07265
1936,70-74,70,5,female,Other,0.90756
1936,75-79,75,5,female,External,0.01941
1936,75-79,75,5,female,Neoplasms,0.07328
1936,75-79,75,5,female,Other,0.90731
1936,80-84,80,5,female,External,0.01315
1936,80-84,80,5,female,Neoplasms,0.02872
1936,80-84,80,5,female,Other,0.95813
1936,85-89,85,5,female,External,0.01291
1936,85-89,85,5,female,Neoplasms,0.02885
1936,85-89,85,5,female,Other,0.95824
1936,90-94,90,5,female,External,0.01241
1936,90-94,90,5,female,Neoplasms,0.02876
1936,90-94,90,5,female,Other,0.95883
1936,95-99,95,5,female,External,0.01137
1936,95-99,95,5,female,Neoplasms,0.02887
1936,95-99,95,5,female,Other,0.95976
1936,100+,100,5,female,External,0.00971
1936,100+,100,5,female,Neoplasms,0.02913
1936,100+,100,5,female,Other,0.96117
1937,<1,0,1,female,External,0.00897
1937,<1,0,1,female,Neoplasms,0.00085
1937,<1,0,1,female,Other,0.99018
1937,1-4,1,4,female,External,0.06742
1937,1-4,1,4,female,Neoplasms,0.00555
1937,1-4,1,4,female,Other,0.92703
1937,5-9,5,5,female,External,0.09572
1937,5-9,5,5,female,Neoplasms,0.01151
1937,5-9,5,5,female,Other,0.89277
1937,10-14,10,5,female,External,0.05521
1937,10-14,10,5,female,Neoplasms,0.02473
1937,10-14,10,5,female,Other,0.92005
1937,15-19,15,5,female,External,0.07680
1937,15-19,15,5,female,Neoplasms,0.01515
1937,15-19,15,5,female,Other,0.90805
1937,20-24,20,5,female,External,0.06172
1937,20-24,20,5,female,Neoplasms,0.00950
1937,20-24,20,5,female,Other,0.92879
1937,25-29,25,5,female,External,0.08151
1937,25-29,25,5,female,Neoplasms,0.01710
1937,25-29,25,5,female,Other,0.90139
1937,30-34,30,5,female,External,0.07830
1937,30-34,30,5,female,Neoplasms,0.03907
1937,30-34,30,5,female,Other,0.88262
1937,35-39,35,5,female,External,0.07456
1937,35-39,35,5,female,Neoplasms,0.07619
1937,35-39,35,5,female,Other,0.84925
1937,40-44,40,5,female,External,0.09608
1937,40-44,40,5,female,Neoplasms,0.10624
1937,40-44,40,5,female,Other,0.79768
1937,45-49,45,5,female,External,0.07907
1937,45-49,45,5,female,Neoplasms,0.14802
1937,45-49,45,5,female,Other,0.77291
1937,50-54,50,5,female,External,0.05814
1937,50-54,50,5,female,Neoplasms,0.16454
1937,50-54,50,5,female,Other,0.77732
1937,55-59,55,5,female,External,0.04313
1937,55-59,55,5,female,Neoplasms,0.16546
1937,55-59,55,5,female,Other,0.79141
1937,60-64,60,5,female,External,0.04091
1937,60-64,60,5,female,Neoplasms,0.14348
1937,60-64,60,5,female,Other,0.81561
1937,65-69,65,5,female,External,0.03298
1937,65-69,65,5,female,Neoplasms,0.12733
1937,65-69,65,5,female,Other,0.83969
1937,70-74,70,5,female,External,0.02118
1937,70-74,70,5,female,Neoplasms,0.07520
1937,70-74,70,5,female,Other,0.90362
1937,75-79,75,5,female,External,0.01911
1937,75-79,75,5,female,Neoplasms,0.06763
1937,75-79,75,5,female,Other,0.91326
1937,80-84,80,5,female,External,0.01158
1937,80-84,80,5,female,Neoplasms,0.03196
1937,80-84,80,5,female,Other,0.95646
1937,85-89,85,5,female,External,0.01129
1937,85-89,85,5,female,Neoplasms,0.03208
1937,85-89,85,5,female,Other,0.95663
1937,90-94,90,5,female,External,0.01068
1937,90-94,90,5,female,Neoplasms,0.03188
1937,90-94,90,5,female,Other,0.95744
1937,95-99,95,5,female,External,0.01060
1937,95-99,95,5,female,Neoplasms,0.03181
1937,95-99,95,5,female,Other,0.95759
1937,100+,100,5,female,External,0.01111
1937,100+,100,5,female,Neoplasms,0.03333
1937,100+,100,5,female,Other,0.95556
1938,<1,0,1,female,External,0.01045
1938,<1,0,1,female,Neoplasms,0.00162
1938,<1,0,1,female,Other,0.98794
1938,1-4,1,4,female,External,0.07365
1938,1-4,1,4,female,Neoplasms,0.00886
1938,1-4,1,4,female,Other,0.91749
1938,5-9,5,5,female,External,0.08562
1938,5-9,5,5,female,Neoplasms,0.01001
1938,5-9,5,5,female,Other,0.90437
1938,10-14,10,5,female,External,0.06487
1938,10-14,10,5,female,Neoplasms,0.02101
1938,10-14,10,5,female,Other,0.91412
1938,15-19,15,5,female,External,0.07646
1938,15-19,15,5,female,Neoplasms,0.02042
1938,15-19,15,5,female,Other,0.90312
1938,20-24,20,5,female,External,0.06388
1938,20-24,20,5,female,Neoplasms,0.00831
1938,20-24,20,5,female,Other,0.92781
1938,25-29,25,5,female,External,0.08923
1938,25-29,25,5,female,Neoplasms,0.01580
1938,25-29,25,5,female,Other,0.89497
1938,30-34,30,5,female,External,0.07733
1938,30-34,30,5,female,Neoplasms,0.03677
1938,30-34,30,5,female,Other,0.88590
1938,35-39,35,5,female,External,0.07230
1938,35-39,35,5,female,Neoplasms,0.07738
1938,35-39,35,5,female,Other,0.85032
1938,40-44,40,5,female,External,0.08964
1938,40-44,40,5,female,Neoplasms,0.10687
1938,40-44,40,5,female,Other,0.80349
1938,45-49,45,5,female,External,0.07824
1938,45-49,45,5,female,Neoplasms,0.13478
1938,45-49,45,5,female,Other,0.78698
1938,50-54,50,5,female,External,0.05959
1938,50-54,50,5,female,Neoplasms,0.15888
1938,50-54,50,5,female,Other,0.78154
1938,55-59,55,5,female,External,0.04221
1938,55-59,55,5,female,Neoplasms,0.16507
1938,55-59,55,5,female,Other,0.79272
1938,60-64,60,5,female,External,0.04277
1938,60-64,60,5,female,Neoplasms,0.13810
1938,60-64,60,5,female,Other,0.81913
1938,65-69,65,5,female,External,0.03332
1938,65-69,65,5,female,Neoplasms,0.12616
1938,65-69,65,5,female,Other,0.84052
1938,70-74,70,5,female,External,0.02276
1938,70-74,70,5,female,Neoplasms,0.07503
1938,70-74,70,5,female,Other,0.90221
1938,75-79,75,5,female,External,0.02028
1938,75-79,75,5,female,Neoplasms,0.06534
1938,75-79,75,5,female,Other,0.91438
1938,80-84,80,5,female,External,0.01244
1938,80-84,80,5,female,Neoplasms,0.03317
1938,80-84,80,5,female,Other,0.95440
1938,85-89,85,5,female,External,0.01218
1938,85-89,85,5,female,Neoplasms,0.03328
1938,85-89,85,5,female,Other,0.95455
1938,90-94,90,5,female,External,0.01166
1938,90-94,90,5,female,Neoplasms,0.03312
1938,90-94,90,5,female,Other,0.95522
1938,95-99,95,5,female,External,0.01151
1938,95-99,95,5,female,Neoplasms,0.03300
1938,95-99,95,5,female,Other,0.95549
1938,100+,100,5,female,External,0.01136
1938,100+,100,5,female,Neoplasms,0.03409
1938,100+,100,5,female,Other,0.95455
1939,<1,0,1,female,External,0.00900
1939,<1,0,1,female,Neoplasms,0.00152
1939,<1,0,1,female,Other,0.98947
1939,1-4,1,4,female,External,0.07194
1939,1-4,1,4,female,Neoplasms,0.00878
1939,1-4,1,4,female,Other,0.91928
1939,5-9,5,5,female,External,0.11106
1939,5-9,5,5,female,Neoplasms,0.01524
1939,5-9,5,5,female,Other,0.87369
1939,10-14,10,5,female,External,0.09648
1939,10-14,10,5,female,Neoplasms,0.01493
1939,10-14,10,5,female,Other,0.88859
1939,15-19,15,5,female,External,0.06602
1939,15-19,15,5,female,Neoplasms,0.01610
1939,15-19,15,5,female,Other,0.91787
1939,20-24,20,5,female,External,0.06586
1939,20-24,20,5,female,Neoplasms,0.00892
1939,20-24,20,5,female,Other,0.92522
1939,25-29,25,5,female,External,0.08656
1939,25-29,25,5,female,Neoplasms,0.01100
1939,25-29,25,5,female,Other,0.90243
1939,30-34,30,5,female,External,0.07366
1939,30-34,30,5,female,Neoplasms,0.03896
1939,30-34,30,5,female,Other,0.88738
1939,35-39,35,5,female,External,0.07466
1939,35-39,35,5,female,Neoplasms,0.07796
1939,35-39,35,5,female,Other,0.84738
1939,40-44,40,5,female,External,0.09236
1939,40-44,40,5,female,Neoplasms,0.09630
1939,40-44,40,5,female,Other,0.81133
1939,45-49,45,5,female,External,0.07970
1939,45-49,45,5,female,Neoplasms,0.13118
1939,45-49,45,5,female,Other,0.78912
1939,50-54,50,5,female,External,0.05933
1939,50-54,50,5,female,Neoplasms,0.15651
1939,50-54,50,5,female,Other,0.78416
1939,55-59,55,5,female,External,0.04858
1939,55-59,55,5,female,Neoplasms,0.15318
1939,55-59,55,5,female,Other,0.79824
1939,60-64,60,5,female,External,0.04822
1939,60-64,60,5,female,Neoplasms,0.12636
1939,60-64,60,5,female,Other,0.82542
1939,65-69,65,5,female,External,0.03490
1939,65-69,65,5,female,Neoplasms,0.11059
1939,65-69,65,5,female,Other,0.85451
1939,70-74,70,5,female,External,0.02095
1939,70-74,70,5,female,Neoplasms,0.06773
1939,70-74,70,5,female,Other,0.91132
1939,75-79,75,5,female,External,0.02208
1939,75-79,75,5,female,Neoplasms,0.06058
1939,75-79,75,5,female,Other,0.91734
1939,80-84,80,5,female,External,0.01260
1939,80-84,80,5,female,Neoplasms,0.02879
1939,80-84,80,5,female,Other,0.95860
1939,85-89,85,5,female,External,0.01228
1939,85-89,85,5,female,Neoplasms,0.02890
1939,85-89,85,5,female,Other,0.95882
1939,90-94,90,5,female,External,0.01217
1939,90-94,90,5,female,Neoplasms,0.02884
1939,90-94,90,5,female,Other,0.95898
1939,95-99,95,5,female,External,0.01287
1939,95-99,95,5,female,Neoplasms,0.02859
1939,95-99,95,5,female,Other,0.95854
1939,100+,100,5,female,External,0.01190
1939,100+,100,5,female,Neoplasms,0.02381
1939,100+,100,5,female,Other,0.96429
1940,<1,0,1,female,External,0.01212
1940,<1,0,1,female,Neoplasms,0.00123
1940,<1,0,1,female,Other,0.98665
1940,1-4,1,4,female,External,0.08496
1940,1-4,1,4,female,Neoplasms,0.00679
1940,1-4,1,4,female,Other,0.90825
1940,5-9,5,5,female,External,0.19785
1940,5-9,5,5,female,Neoplasms,0.01480
1940,5-9,5,5,female,Other,0.78735
1940,10-14,10,5,female,External,0.22368
1940,10-14,10,5,female,Neoplasms,0.01884
1940,10-14,10,5,female,Other,0.75748
1940,15-19,15,5,female,External,0.14925
1940,15-19,15,5,female,Neoplasms,0.01269
1940,15-19,15,5,female,Other,0.83806
1940,20-24,20,5,female,External,0.13208
1940,20-24,20,5,female,Neoplasms,0.01067
1940,20-24,20,5,female,Other,0.85724
1940,25-29,25,5,female,External,0.12112
1940,25-29,25,5,female,Neoplasms,0.02183
1940,25-29,25,5,female,Other,0.85704
1940,30-34,30,5,female,External,0.12791
1940,30-34,30,5,female,Neoplasms,0.04181
1940,30-34,30,5,female,Other,0.83029
1940,35-39,35,5,female,External,0.12965
1940,35-39,35,5,female,Neoplasms,0.07074
1940,35-39,35,5,female,Other,0.79961
1940,40-44,40,5,female,External,0.12136
1940,40-44,40,5,female,Neoplasms,0.11606
1940,40-44,40,5,female,Other,0.76259
1940,45-49,45,5,female,External,0.10385
1940,45-49,45,5,female,Neoplasms,0.15536
1940,45-49,45,5,female,Other,0.74079
1940,50-54,50,5,female,External,0.07708
1940,50-54,50,5,female,Neoplasms,0.15974
1940,50-54,50,5,female,Other,0.76318
1940,55-59,55,5,female,External,0.06385
1940,55-59,55,5,female,Neoplasms,0.16935
1940,55-59,55,5,female,Other,0.76680
1940,60-64,60,5,female,External,0.05276
1940,60-64,60,5,female,Neoplasms,0.15223
1940,60-64,60,5,female,Other,0.79501
1940,65-69,65,5,female,External,0.03891
1940,65-69,65,5,female,Neoplasms,0.12537
1940,65-69,65,5,female,Other,0.83571
1940,70-74,70,5,female,External,0.02375
1940,70-74,70,5,female,Neoplasms,0.08547
1940,70-74,70,5,female,Other,0.89078
1940,75-79,75,5,female,External,0.02364
1940,75-79,75,5,female,Neoplasms,0.08584
1940,75-79,75,5,female,Other,0.89052
1940,80-84,80,5,female,External,0.01727
1940,80-84,80,5,female,Neoplasms,0.03595
1940,80-84,80,5,female,Other,0.94679
1940,85-89,85,5,female,External,0.01719
1940,85-89,85,5,female,Neoplasms,0.03612
1940,85-89,85,5,female,Other,0.94669
1940,90-94,90,5,female,External,0.01698
1940,90-94,90,5,female,Neoplasms,0.03604
1940,90-94,90,5,female,Other,0.94699
1940,95-99,95,5,female,External,0.01689
1940,95-99,95,5,female,Neoplasms,0.03619
1940,95-99,95,5,female,Other,0.94692
1940,100+,100,5,female,External,0.01550
1940,100+,100,5,female,Neoplasms,0.03876
1940,100+,100,5,female,Other,0.94574
1941,<1,0,1,female,External,0.00991
1941,<1,0,1,female,Neoplasms,0.00097
1941,<1,0,1,female,Other,0.98913
1941,1-4,1,4,female,External,0.07802
1941,1-4,1,4,female,Neoplasms,0.00450
1941,1-4,1,4,female,Other,0.91748
1941,5-9,5,5,female,External,0.11029
1941,5-9,5,5,female,Neoplasms,0.01920
1941,5-9,5,5,female,Other,0.87051
1941,10-14,10,5,female,External,0.07726
1941,10-14,10,5,female,Neoplasms,0.02173
1941,10-14,10,5,female,Other,0.90101
1941,15-19,15,5,female,External,0.06937
1941,15-19,15,5,female,Neoplasms,0.01567
1941,15-19,15,5,female,Other,0.91495
1941,20-24,20,5,female,External,0.07687
1941,20-24,20,5,female,Neoplasms,0.01695
1941,20-24,20,5,female,Other,0.90618
1941,25-29,25,5,female,External,0.07126
1941,25-29,25,5,female,Neoplasms,0.02523
1941,25-29,25,5,female,Other,0.90351
1941,30-34,30,5,female,External,0.07087
1941,30-34,30,5,female,Neoplasms,0.05549
1941,30-34,30,5,female,Other,0.87364
1941,35-39,35,5,female,External,0.06660
1941,35-39,35,5,female,Neoplasms,0.08509
1941,35-39,35,5,female,Other,0.84831
1941,40-44,40,5,female,External,0.07142
1941,40-44,40,5,female,Neoplasms,0.12914
1941,40-44,40,5,female,Other,0.79944
1941,45-49,45,5,female,External,0.06395
1941,45-49,45,5,female,Neoplasms,0.16491
1941,45-49,45,5,female,Other,0.77114
1941,50-54,50,5,female,External,0.05070
1941,50-54,50,5,female,Neoplasms,0.18590
1941,50-54,50,5,female,Other,0.76340
1941,55-59,55,5,female,External,0.03984
1941,55-59,55,5,female,Neoplasms,0.18310
1941,55-59,55,5,female,Other,0.77706
1941,60-64,60,5,female,External,0.03476
1941,60-64,60,5,female,Neoplasms,0.17151
1941,60-64,60,5,female,Other,0.79372
1941,65-69,65,5,female,External,0.02570
1941,65-69,65,5,female,Neoplasms,0.14876
1941,65-69,65,5,female,Other,0.82554
1941,70-74,70,5,female,External,0.01821
1941,70-74,70,5,female,Neoplasms,0.10479
1941,70-74,70,5,female,Other,0.87700
1941,75-79,75,5,female,External,0.01852
1941,75-79,75,5,female,Neoplasms,0.10511
1941,75-79,75,5,female,Other,0.87636
1941,80-84,80,5,female,External,0.01464
1941,80-84,80,5,female,Neoplasms,0.04554
1941,80-84,80,5,female,Other,0.93983
1941,85-89,85,5,female,External,0.01453
1941,85-89,85,5,female,Neoplasms,0.04573
1941,85-89,85,5,female,Other,0.93973
1941,90-94,90,5,female,External,0.01433
1941,90-94,90,5,female,Neoplasms,0.04563
1941,90-94,90,5,female,Other,0.94005
1941,95-99,95,5,female,External,0.01410
1941,95-99,95,5,female,Neoplasms,0.04561
1941,95-99,95,5,female,Other,0.94030
1941,100+,100,5,female,External,0.01852
1941,100+,100,5,female,Neoplasms,0.04630
1941,100+,100,5,female,Other,0.93519
1942,<1,0,1,female,External,0.00941
1942,<1,0,1,female,Neoplasms,0.00085
1942,<1,0,1,female,Other,0.98974
1942,1-4,1,4,female,External,0.08862
1942,1-4,1,4,female,Neoplasms,0.00647
1942,1-4,1,4,female,Other,0.90492
1942,5-9,5,5,female,External,0.09624
1942,5-9,5,5,female,Neoplasms,0.02231
1942,5-9,5,5,female,Other,0.88145
1942,10-14,10,5,female,External,0.09663
1942,10-14,10,5,female,Neoplasms,0.02577
1942,10-14,10,5,female,Other,0.87760
1942,15-19,15,5,female,External,0.07370
1942,15-19,15,5,female,Neoplasms,0.01521
1942,15-19,15,5,female,Other,0.91109
1942,20-24,20,5,female,External,0.08259
1942,20-24,20,5,female,Neoplasms,0.01643
1942,20-24,20,5,female,Other,0.90098
1942,25-29,25,5,female,External,0.08250
1942,25-29,25,5,female,Neoplasms,0.02544
1942,25-29,25,5,female,Other,0.89206
1942,30-34,30,5,female,External,0.07474
1942,30-34,30,5,female,Neoplasms,0.05597
1942,30-34,30,5,female,Other,0.86928
1942,35-39,35,5,female,External,0.07545
1942,35-39,35,5,female,Neoplasms,0.09276
1942,35-39,35,5,female,Other,0.83179
1942,40-44,40,5,female,External,0.07085
1942,40-44,40,5,female,Neoplasms,0.14763
1942,40-44,40,5,female,Other,0.78152
1942,45-49,45,5,female,External,0.06460
1942,45-49,45,5,female,Neoplasms,0.18470
1942,45-49,45,5,female,Other,0.75071
1942,50-54,50,5,female,External,0.04625
1942,50-54,50,5,female,Neoplasms,0.20507
